source_dataset,draft_year,pick,player,norm_name,position,school,conference,age_at_draft,height_in,weight_lbs,games,mp,ts_pct,efg_pct,three_par,ftr,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,obpm,dbpm,bpm,ast_to_tov,pts_per40,reb_per40,ast_per40,stl_per40,blk_per40,tov_per40,ft_pct,three_pct,three_pa_per40,draft_score,nba_mpg,career_games,career_minutes,career_ws,career_ws48,career_bpm,career_vorp,combine_height_no_shoes_in,combine_height_with_shoes_in,wingspan_in,standing_reach_in,max_vert_in,standing_vert_in,combine_weight_lbs,lane_agility_s,sprint_s,fte_projected_spm,fte_superstar_prob,fte_starter_prob,fte_role_player_prob,fte_bust_prob,outcome_mpg,outcome_tier,outcome_value
JasonG7234/NBA-Draft-Model model_db.csv,2015,28.0,RJ Hunter,rj hunter,SG,Georgia State,Sun Belt,21.68,78.0,185.0,35.0,1294.0,0.552,0.473,0.51,0.447,2.8,12.5,7.9,20.3,3.6,3.6,11.0,29.6,5.7,1.4,7.1,1.64,21.3,5.1,3.9,2.3,1.1,2.4,0.878,0.305,8.1,0.5713797821750001,8.8,,,,,,,,,,,,,,,,,,,,,8.8,bench,8.8
JasonG7234/NBA-Draft-Model model_db.csv,2015,29.0,Chris McCullough,chris mccullough,PF,Syracuse,ACC,20.4,80.25,199.0,16.0,450.0,0.508,0.482,0.009,0.628,9.0,18.5,13.8,8.2,3.6,8.5,19.3,20.7,-0.1,5.3,5.2,0.51,13.2,9.8,1.6,2.4,2.9,3.1,0.563,1.0,0.1,0.2667365174870881,9.0,59.0,532.0,0.6,0.054,-2.3,0.0,80.25,81.0,87.25,109.0,,,199.0,,,-0.630996181,0.006566667,0.192133333,0.2932,0.5081,9.0,bench,9.0
JasonG7234/NBA-Draft-Model model_db.csv,2015,30.0,Kevon Looney,kevon looney,PF,UCLA,Pac-12,19.39,80.0,222.0,36.0,1113.0,0.532,0.505,0.165,0.458,12.2,21.0,16.6,9.1,2.5,3.3,10.3,19.7,4.7,2.3,7.0,1.13,15.0,11.9,1.8,1.7,1.2,1.6,0.626,0.415,1.9,0.3601199674837743,18.0,214.0,2964.0,10.2,0.165,1.9,2.9,80.0,81.25,87.5,110.0,,,222.0,,,0.204173217,0.0083,0.355566667,0.374916667,0.261216667,18.0,rotation,18.0
JasonG7234/NBA-Draft-Model model_db.csv,2015,32.0,Montrezl Harrell,montrezl harrell,PF,Louisville,ACC,21.42,79.0,253.0,35.0,1229.0,0.588,0.578,0.098,0.508,10.0,19.1,14.5,9.2,1.6,3.7,12.9,22.3,5.9,3.6,9.5,0.71,17.9,10.4,1.6,1.1,1.4,2.2,0.597,0.243,1.2,0.4163314038136826,20.5,302.0,6244.0,24.2,0.186,2.5,7.0,79.0,79.5,88.25,109.0,,,253.0,,,-0.436183176,0.003904083,0.200321084,0.411584119,0.384190715,20.5,rotation,20.5
JasonG7234/NBA-Draft-Model model_db.csv,2015,33.0,Jordan Mickey,jordan mickey,PF,LSU,SEC,20.98,79.0,238.0,31.0,1081.0,0.533,0.505,0.024,0.388,10.5,19.6,15.3,7.6,1.5,9.6,18.4,25.0,1.2,3.6,4.8,0.4,17.7,11.4,1.5,1.1,4.1,3.7,0.646,0.111,0.3,0.339815367694057,7.5,64.0,482.0,0.5,0.05,-4.8,-0.3,79.0,80.25,87.25,106.0,37.5,33.0,238.0,11.8,3.28,-0.745960108,0.001443787,0.144665538,0.374332518,0.479558158,7.5,bust,7.5
JasonG7234/NBA-Draft-Model model_db.csv,2015,34.0,Anthony Brown,anthony brown,SF,Stanford,Pac-12,22.72,77.25,211.0,37.0,1320.0,0.573,0.528,0.439,0.358,3.8,18.8,11.4,15.2,1.3,0.6,13.1,21.7,5.5,1.6,7.1,1.31,16.6,7.8,2.8,0.8,0.2,2.2,0.795,0.441,5.4,0.482535044880323,18.6,41.0,762.0,-0.2,-0.016,-4.8,-0.5,77.25,80.5,83.25,104.5,34.5,27.5,211.0,11.06,3.18,-1.187041132,0.0,0.038678905,0.379622804,0.581698291,18.6,rotation,18.6
JasonG7234/NBA-Draft-Model model_db.csv,2015,36.0,Rakeem Christmas,rakeem christmas,PF,Syracuse,ACC,23.58,80.25,243.0,31.0,1064.0,0.591,0.552,0.003,0.519,10.2,19.6,14.9,10.5,1.7,8.5,14.5,25.8,4.3,3.8,8.1,0.6,20.4,10.6,1.8,1.1,2.9,2.9,0.712,0.0,0.0,0.4111124172425465,7.5,30.0,225.0,0.5,0.105,-4.0,-0.1,80.25,81.75,89.25,110.5,,29.0,243.0,11.57,3.47,-1.037407078,0.000103674,0.074800607,0.399359049,0.52573667,7.5,bust,7.5
JasonG7234/NBA-Draft-Model model_db.csv,2015,37.0,Richaun Holmes,richaun holmes,PF,Bowling Green,MAC,21.71,80.25,243.0,31.0,892.0,0.625,0.594,0.147,0.522,11.6,20.9,16.3,7.2,1.5,11.2,14.1,25.6,5.5,3.2,8.7,0.43,20.5,11.1,1.2,1.0,3.7,2.7,0.712,0.419,1.9,0.1485085540719604,19.4,263.0,4912.0,17.0,0.166,1.6,4.5,80.25,81.5,85.5,108.0,36.0,32.5,243.0,11.37,3.32,-1.186744347,0.000357099,0.060157338,0.314633278,0.624852285,19.4,rotation,19.4
JasonG7234/NBA-Draft-Model model_db.csv,2015,38.0,Darrun Hilliard,darrun hilliard,SG,Villanova,Big East,22.21,79.0,220.0,35.0,1007.0,0.576,0.543,0.528,0.267,2.0,10.7,6.5,15.9,3.8,1.3,8.8,25.2,5.6,4.4,10.0,1.76,19.9,4.3,2.9,2.5,0.5,1.7,0.796,0.387,8.1,0.5602872549450242,9.4,91.0,859.0,0.3,0.016,-5.1,-0.7,,,,,,,,,,-0.997597057,0.001336934,0.058581954,0.430904831,0.509176281,9.4,bench,9.4
JasonG7234/NBA-Draft-Model model_db.csv,2015,40.0,Josh Richardson,josh richardson,SG,Tennessee,SEC,21.79,78.0,200.0,32.0,1162.0,0.56,0.519,0.321,0.311,2.9,13.2,7.8,24.4,3.8,2.0,15.7,25.5,5.5,2.7,8.3,1.35,17.7,4.9,4.0,2.3,0.6,2.9,0.798,0.359,4.4,0.6321812955870905,28.7,297.0,9147.0,17.7,0.093,0.5,5.8,,,,,,,,,,-1.125029822,0.000131253,0.056205838,0.376816007,0.566846902,28.7,starter,28.7
JasonG7234/NBA-Draft-Model model_db.csv,2015,41.0,Pat Connaughton,pat connaughton,SG,Notre Dame,ACC,22.48,76.0,215.0,38.0,1351.0,0.615,0.597,0.618,0.18,4.2,20.4,13.0,7.6,1.3,2.7,10.2,17.7,6.1,1.5,7.6,1.3,14.1,8.3,1.7,0.8,1.1,1.3,0.781,0.423,6.5,0.3366036794149752,19.3,260.0,3989.0,8.6,0.104,-0.4,1.6,76.0,77.25,80.75,96.0,44.0,37.5,215.0,10.74,3.2,-0.833781871,0.000664804,0.08891347,0.432599715,0.47782201,19.3,rotation,19.3
JasonG7234/NBA-Draft-Model model_db.csv,2015,42.0,Olivier Hanlan,olivier hanlan,PG,Boston College,ACC,22.37,75.25,186.0,32.0,1204.0,0.553,0.519,0.371,0.292,2.6,11.5,7.1,29.1,2.1,0.1,13.1,30.1,6.1,0.3,6.4,1.59,20.8,4.5,4.5,1.4,0.0,2.8,0.759,0.353,6.1,0.560034297864043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25,76.25,78.5,100.0,34.0,28.0,186.0,11.36,3.25,-0.939601082,0.000227369,0.058708643,0.482292406,0.458771582,0.0,bust,0.0
JasonG7234/NBA-Draft-Model model_db.csv,2015,43.0,Joseph Young,joseph young,PG,Oregon,Pac-12,23.01,72.75,182.0,36.0,1322.0,0.568,0.524,0.431,0.226,1.7,11.6,6.9,21.3,1.8,0.1,11.7,28.7,6.5,0.3,6.7,1.55,22.5,4.8,4.1,1.2,0.0,2.6,0.925,0.357,7.7,0.5372175966204193,8.5,,,,,,,72.75,74.0,77.0,94.5,40.5,34.5,182.0,10.74,3.25,-1.138828781,8.03961e-05,0.04891635,0.394276343,0.55672691,8.5,bench,8.5
JasonG7234/NBA-Draft-Model model_db.csv,2015,44.0,Andrew Harrison,andrew harrison,PG,Kentucky,SEC,20.67,76.5,213.0,39.0,994.0,0.531,0.446,0.352,0.596,1.7,8.1,5.1,26.0,2.5,0.9,15.7,21.4,3.7,4.7,8.4,2.17,14.6,3.5,5.6,1.6,0.3,2.6,0.792,0.383,3.8,0.652924610969146,20.6,145.0,2987.0,3.2,0.051,-2.7,-0.5,76.5,77.5,81.0,100.0,33.0,26.5,213.0,11.16,3.34,-0.337040592,0.01122782,0.209972569,0.3939911,0.384808511,20.6,rotation,20.6
JasonG7234/NBA-Draft-Model model_db.csv,2015,45.0,Marcus Thornton,marcus thornton,PG,William & Mary,CAA,22.39,73.75,177.0,33.0,1210.0,0.605,0.564,0.538,0.324,1.0,7.9,4.7,17.5,1.1,0.4,12.4,28.5,4.8,-3.5,1.3,1.23,21.8,3.0,3.1,0.7,0.1,2.5,0.83,0.402,8.4,0.1529033868447578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.75,74.75,79.75,97.5,43.0,34.5,177.0,10.96,3.02,-1.202113387,0.000489255,0.021634511,0.389748446,0.588127788,0.0,bust,0.0
JasonG7234/NBA-Draft-Model model_db.csv,2015,46.0,Norman Powell,norman powell,SG,UCLA,Pac-12,22.1,75.0,215.0,36.0,1244.0,0.54,0.497,0.255,0.362,1.9,13.3,7.6,12.8,3.2,1.5,12.8,25.3,3.1,3.2,6.2,0.94,19.0,5.4,2.4,2.1,0.5,2.6,0.751,0.319,3.8,0.477191566697588,23.1,293.0,5353.0,10.7,0.096,-0.8,1.6,75.0,76.25,82.75,102.5,40.5,32.5,215.0,10.76,3.2,-1.189678464,0.0,0.03610954,0.38697547,0.576914989,23.1,rotation,23.1
JasonG7234/NBA-Draft-Model model_db.csv,2015,48.0,Dakari Johnson,dakari johnson,C,Kentucky,SEC,19.75,83.0,265.0,39.0,635.0,0.553,0.506,0.0,0.923,13.4,19.1,16.5,8.9,1.4,6.1,15.8,22.0,3.0,5.1,8.2,0.69,15.6,11.3,1.8,0.9,2.3,2.6,0.625,,0.0,0.3689957007013866,5.2,31.0,161.0,0.6,0.178,0.3,0.1,83.0,83.75,86.0,112.0,25.0,22.5,265.0,11.5,3.62,0.491787354,0.021340778,0.36754357,0.417571997,0.193543655,5.2,bust,5.2
JasonG7234/NBA-Draft-Model model_db.csv,2015,49.0,Aaron White,aaron white,SF,Iowa,Big Ten,22.8,79.75,220.0,34.0,1070.0,0.633,0.553,0.18,0.726,7.7,18.5,13.2,10.2,2.6,1.7,8.5,23.5,8.6,3.6,12.2,1.17,20.9,9.3,1.8,1.7,0.6,1.5,0.819,0.356,2.2,0.4982451287344566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.75,80.75,83.5,106.5,35.0,30.0,220.0,11.62,3.38,-1.044431359,0.000858212,0.090374546,0.358788407,0.549978835,0.0,bust,0.0
JasonG7234/NBA-Draft-Model model_db.csv,2015,51.0,Tyler Harvey,tyler harvey,SG,Eastern Washington,Big Sky,21.95,74.75,181.0,32.0,1182.0,0.643,0.6,0.606,0.359,2.0,9.6,5.8,13.9,1.8,0.4,10.0,27.5,6.9,-2.5,4.4,1.28,25.0,3.9,2.8,1.2,0.1,2.2,0.852,0.431,10.1,0.1529233117849024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.75,76.0,77.5,98.5,28.5,26.0,181.0,10.52,3.44,-0.963286998,0.0,0.045680357,0.485580914,0.468738729,0.0,bust,0.0
JasonG7234/NBA-Draft-Model model_db.csv,2015,53.0,SirDominic Pointer,sirdominic pointer,SF,St. John's (NY),Big East,23.15,78.0,190.0,33.0,1143.0,0.566,0.527,0.075,0.413,6.3,17.2,11.9,18.0,3.3,7.4,14.2,21.0,4.6,5.5,10.1,1.48,15.8,8.9,3.4,2.2,2.8,2.3,0.725,0.08,0.9,0.4121946127244572,0.0,,,,,,,,,,,,,,,,,,,,,0.0,bust,0.0
JasonG7234/NBA-Draft-Model model_db.csv,2015,55.0,Cady Lalanne,cady lalanne,C,UMass,AAC,23.19,81.0,240.0,32.0,929.0,0.582,0.558,0.072,0.572,13.5,23.4,18.5,2.4,1.2,6.4,20.1,21.3,1.6,0.8,2.4,0.12,15.9,13.1,0.4,0.8,2.6,3.4,0.636,0.167,0.8,0.2395523380146613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1.312742518,0.0,0.022921295,0.33122696,0.645851745,0.0,bust,0.0
JasonG7234/NBA-Draft-Model model_db.csv,2015,56.0,Branden Dawson,branden dawson,PF,Michigan State,Big Ten,22.41,77.5,230.0,35.0,1055.0,0.533,0.535,0.0,0.306,11.9,23.5,17.9,12.2,2.5,6.3,14.7,23.4,4.4,4.2,8.6,0.88,15.7,12.1,2.2,1.6,2.2,2.5,0.49,,0.0,0.3888339500121304,4.8,6.0,29.0,0.0,0.069,-6.6,0.0,77.5,78.75,83.0,105.0,34.5,28.5,230.0,12.37,3.2,-0.94832171,0.000308971,0.093166238,0.391170861,0.51535393,4.8,bust,4.8
JasonG7234/NBA-Draft-Model model_db.csv,2015,58.0,JP Tokoto,jp tokoto,SF,UNC,ACC,21.79,78.0,195.8,38.0,1106.0,0.484,0.45,0.118,0.432,6.4,14.3,10.6,24.0,2.9,1.3,20.7,17.9,2.7,4.5,7.2,1.92,11.4,7.7,5.9,2.0,0.5,3.1,0.615,0.375,1.2,0.5336852787107107,0.0,,,,,,,,,,,,,,,,,,,,,0.0,bust,0.0
JasonG7234/NBA-Draft-Model model_db.csv,2016,1.0,Ben Simmons,ben simmons,SF,LSU,SEC,19.95,82.0,240.0,33.0,1151.0,0.6,0.561,0.008,0.769,9.6,26.8,18.2,27.4,3.1,2.5,17.4,26.4,7.0,3.3,10.3,1.42,22.0,13.5,5.5,2.3,0.9,3.9,0.67,0.333,0.1,0.6018221004009624,32.9,207.0,7131.0,24.1,0.162,4.6,11.8,,,,,,,,,,,,,,,32.9,starter,32.9
JasonG7234/NBA-Draft-Model model_db.csv,2016,2.0,Brandon Ingram,brandon ingram,SF,Duke,ACC,18.82,81.0,195.0,36.0,1246.0,0.552,0.525,0.403,0.351,6.0,15.5,10.8,11.4,1.9,3.6,11.3,25.5,6.0,2.0,8.0,1.0,20.0,7.8,2.3,1.3,1.6,2.3,0.682,0.41,6.3,0.5866482740971898,33.0,234.0,7520.0,8.8,0.0559999999999999,-1.7,0.5,,,,,,,,,,,,,,,33.0,starter,33.0
JasonG7234/NBA-Draft-Model model_db.csv,2016,3.0,Jaylen Brown,jaylen brown,SF,California,Pac-12,19.68,77.25,223.0,34.0,939.0,0.518,0.471,0.27,0.574,4.4,16.6,10.8,15.3,1.7,2.2,17.9,31.4,1.1,2.5,3.6,0.65,21.2,7.8,2.9,1.2,0.9,4.5,0.654,0.294,4.3,0.5970260719910218,30.0,261.0,6711.0,12.8,0.092,-1.2,1.3,77.25,78.75,83.75,102.5,,,223.0,,,,,,,,30.0,starter,30.0
JasonG7234/NBA-Draft-Model model_db.csv,2016,5.0,Kris Dunn,kris dunn,PG,Providence,Big East,22.29,75.0,220.0,33.0,1088.0,0.541,0.499,0.275,0.462,3.5,14.8,9.0,41.8,4.3,1.9,18.8,28.1,4.7,5.4,10.1,1.78,19.9,6.5,7.6,3.0,0.7,4.3,0.695,0.372,4.2,0.7537388480920638,23.4,227.0,5516.0,4.0,0.035,-0.8,1.6,75.0,76.25,81.5,100.0,,,,,,,,,,,23.4,rotation,23.4
JasonG7234/NBA-Draft-Model model_db.csv,2016,6.0,Buddy Hield,buddy hield,SG,Oklahoma,Big 12,23.54,75.75,212.0,37.0,1309.0,0.665,0.623,0.536,0.333,4.0,13.1,8.8,12.7,1.8,1.4,14.0,30.2,10.6,2.2,12.8,0.66,28.3,6.5,2.3,1.3,0.6,3.5,0.88,0.457,9.8,0.6236094683757809,29.2,292.0,8151.0,12.0,0.07,-0.4,3.3,75.75,77.0,81.25,101.0,,,212.0,,,,,,,,29.2,starter,29.2
JasonG7234/NBA-Draft-Model model_db.csv,2016,7.0,Jamal Murray,jamal murray,PG,Kentucky,SEC,19.35,76.0,205.0,36.0,1267.0,0.59,0.559,0.515,0.283,4.9,11.2,8.2,12.1,1.6,0.9,12.1,27.3,8.1,1.4,9.5,0.94,22.7,5.9,2.5,1.1,0.3,2.7,0.783,0.408,8.7,0.6100676718553104,30.6,278.0,8055.0,14.8,0.088,-0.5,3.0,,,,,,,,,,,,,,,30.6,starter,30.6
JasonG7234/NBA-Draft-Model model_db.csv,2016,8.0,Marquese Chriss,marquese chriss,PF,Washington,Pac-12,18.99,80.75,233.0,34.0,848.0,0.585,0.561,0.178,0.382,9.8,11.6,10.7,6.3,1.9,5.8,14.7,24.1,2.8,2.2,4.9,0.38,22.0,8.6,1.2,1.5,2.6,3.3,0.682,0.35,2.8,0.375373012923134,18.3,241.0,4564.0,4.2,0.045,-1.8,0.2,80.75,82.0,84.25,105.0,38.5,32.5,233.0,11.93,3.26,,,,,,18.3,rotation,18.3
JasonG7234/NBA-Draft-Model model_db.csv,2016,9.0,Jakob Poeltl,jakob poeltl,C,Utah,Pac-12,20.71,84.25,239.0,36.0,1093.0,0.665,0.646,0.0,0.674,11.9,22.1,17.4,13.9,1.1,5.0,13.7,25.6,7.6,2.8,10.4,0.95,22.7,12.0,2.6,0.8,2.0,2.7,0.689,,0.0,0.5275551969717729,21.5,260.0,4250.0,15.1,0.171,3.3,5.7,84.25,85.0,86.75,111.5,,,239.0,,,,,,,,21.5,rotation,21.5
JasonG7234/NBA-Draft-Model model_db.csv,2016,11.0,Domantas Sabonis,domantas sabonis,PF,Gonzaga,WCC,20.16,82.0,240.0,36.0,1149.0,0.654,0.618,0.036,0.499,11.7,28.3,20.7,11.3,1.1,2.7,16.0,25.5,5.7,2.5,8.2,0.7,22.0,14.8,2.2,0.8,1.1,3.2,0.769,0.357,0.5,0.5172056962088548,29.9,274.0,6829.0,18.5,0.13,0.7,4.6,,,,,,,,,,,,,,,29.9,starter,29.9
JasonG7234/NBA-Draft-Model model_db.csv,2016,12.0,Taurean Prince,taurean prince,SF,Baylor,Big 12,22.28,78.5,220.0,34.0,1040.0,0.537,0.493,0.339,0.337,9.2,14.8,12.0,14.8,2.4,2.7,15.3,28.1,5.3,1.3,6.6,0.85,20.8,7.9,3.0,1.7,1.0,3.5,0.774,0.361,5.7,0.5800322752109421,24.5,243.0,6404.0,5.6,0.042,-1.5,0.8,78.5,79.75,83.5,102.0,36.0,34.0,220.0,10.96,3.24,,,,,,24.5,starter,24.5
JasonG7234/NBA-Draft-Model model_db.csv,2016,14.0,Denzel Valentine,denzel valentine,SG,Michigan State,Big Ten,22.62,76.0,210.0,31.0,1022.0,0.608,0.579,0.527,0.214,3.0,21.2,12.8,45.8,1.9,0.7,14.8,28.5,11.3,4.3,15.6,2.84,23.3,9.1,9.4,1.3,0.3,3.3,0.853,0.444,9.2,0.8031776874789525,18.8,163.0,3423.0,3.6,0.051,-1.2,0.7,76.0,77.75,82.75,102.0,32.0,27.0,210.0,10.51,3.46,,,,,,18.8,rotation,18.8
JasonG7234/NBA-Draft-Model model_db.csv,2016,17.0,Wade Baldwin,wade baldwin,PG,Vanderbilt,SEC,20.25,74.5,202.0,33.0,1002.0,0.571,0.492,0.32,0.614,1.5,11.6,7.0,33.7,2.3,1.0,18.2,25.3,4.1,3.0,7.1,1.89,18.6,5.3,6.9,1.6,0.4,3.6,0.799,0.406,4.0,0.7482462122391297,10.3,56.0,579.0,-0.3,-0.0279999999999999,-5.7,-0.5,74.5,76.0,83.25,100.0,38.0,32.5,202.0,10.45,3.19,,,,,,10.3,bench,10.3
JasonG7234/NBA-Draft-Model model_db.csv,2016,18.0,Henry Ellenson,henry ellenson,PF,Marquette,Big East,19.46,82.0,242.0,33.0,1107.0,0.534,0.48,0.239,0.439,7.8,24.2,16.5,11.0,1.4,4.4,12.9,26.7,2.8,1.1,3.9,0.76,20.3,11.6,2.1,1.0,1.8,2.8,0.749,0.288,3.8,0.4367387041595796,9.5,81.0,749.0,0.3,0.018,-6.3,-0.8,82.0,83.5,86.25,108.0,,,242.0,,,,,,,,9.5,bench,9.5
JasonG7234/NBA-Draft-Model model_db.csv,2016,19.0,Malik Beasley,malik beasley,SG,Florida State,ACC,19.59,75.5,190.0,34.0,1014.0,0.583,0.541,0.361,0.326,5.0,15.1,10.1,9.8,1.8,0.6,11.5,24.2,5.2,1.0,6.2,0.86,20.9,7.1,2.0,1.3,0.2,2.3,0.813,0.387,5.6,0.4706273171067239,22.6,204.0,3325.0,5.6,0.0819999999999999,-2.1,-0.1,75.5,76.5,79.0,100.5,,,190.0,,,,,,,,22.6,rotation,22.6
JasonG7234/NBA-Draft-Model model_db.csv,2016,20.0,Caris LeVert,caris levert,SG,Michigan,Big Ten,21.85,77.75,191.0,15.0,464.0,0.636,0.596,0.401,0.42,2.4,18.9,10.6,33.3,2.0,0.7,11.4,25.6,8.5,2.9,11.4,2.96,21.3,6.9,6.4,1.3,0.3,2.2,0.794,0.446,5.6,0.7340949800649342,28.1,190.0,4746.0,5.4,0.055,-1.2,1.0,77.75,79.0,82.0,101.0,,,191.0,,,,,,,,28.1,starter,28.1
JasonG7234/NBA-Draft-Model model_db.csv,2016,21.0,DeAndre Bembry,deandre bembry,SG,St. Joseph's,AAC,21.99,76.25,207.0,36.0,1341.0,0.539,0.513,0.258,0.358,4.3,18.0,11.3,24.1,2.2,2.5,11.2,24.4,4.7,3.4,8.2,2.21,18.7,8.3,4.8,1.5,0.9,2.2,0.657,0.266,3.8,0.5760928311403977,19.2,189.0,3672.0,1.1,0.0139999999999999,-2.7,-0.6,76.25,77.75,81.25,101.0,38.0,32.0,207.0,10.9,3.17,,,,,,19.2,rotation,19.2
JasonG7234/NBA-Draft-Model model_db.csv,2016,22.0,Malachi Richardson,malachi richardson,SG,Syracuse,ACC,20.48,76.75,200.0,37.0,1272.0,0.51,0.465,0.544,0.381,1.7,12.1,6.9,12.8,2.0,0.9,14.0,23.2,1.4,2.1,3.5,0.97,15.6,5.0,2.4,1.3,0.3,2.5,0.72,0.353,7.0,0.3790785513993501,8.9,70.0,625.0,-0.1,-0.009,-6.8,-0.8,76.75,78.25,84.0,101.5,38.0,33.0,200.0,10.56,3.33,,,,,,8.9,bench,8.9
JasonG7234/NBA-Draft-Model model_db.csv,2016,25.0,Brice Johnson,brice johnson,PF,UNC,ACC,22.01,81.0,209.0,40.0,1121.0,0.649,0.614,0.0,0.423,11.6,28.7,20.4,9.7,2.2,5.5,12.0,25.0,8.5,4.2,12.7,0.82,24.2,14.8,2.1,1.5,2.1,2.5,0.783,,0.0,0.5066658911740073,5.1,21.0,107.0,0.1,0.062,-2.5,0.0,81.0,82.5,84.5,106.5,38.0,33.5,209.0,11.88,3.2,,,,,,5.1,bust,5.1
JasonG7234/NBA-Draft-Model model_db.csv,2016,27.0,Pascal Siakam,pascal siakam,PF,New Mexico State,WAC,22.25,80.25,227.0,34.0,1176.0,0.569,0.542,0.029,0.396,13.4,23.6,18.8,12.1,1.7,6.5,10.0,29.1,5.5,2.7,8.2,0.87,23.5,13.4,2.0,1.2,2.6,2.3,0.678,0.2,0.5,0.1486022259630368,31.0,254.0,6414.0,19.2,0.144,2.1,6.7,80.25,81.5,87.25,107.5,36.5,30.5,227.0,11.25,3.41,,,,,,31.0,starter,31.0
JasonG7234/NBA-Draft-Model model_db.csv,2016,28.0,Skal Labissiere,skal labissiere,PF,Kentucky,SEC,20.28,82.5,216.0,36.0,567.0,0.54,0.516,0.011,0.326,7.3,14.7,11.1,3.6,0.9,10.3,13.1,22.2,-1.3,4.0,2.6,0.33,16.7,8.0,0.8,0.6,4.2,2.3,0.661,0.0,0.1,0.1594676336665743,17.5,148.0,2595.0,4.4,0.0819999999999999,-1.7,0.2,82.5,83.75,86.5,105.5,,,216.0,,,,,,,,17.5,rotation,17.5
JasonG7234/NBA-Draft-Model model_db.csv,2016,29.0,Dejounte Murray,dejounte murray,PG,Washington,Pac-12,19.78,77.0,170.0,34.0,1139.0,0.485,0.451,0.243,0.342,4.1,13.7,8.8,25.6,2.8,0.8,16.3,25.8,1.9,1.8,3.6,1.37,19.2,7.1,5.3,2.2,0.4,3.9,0.663,0.288,4.1,0.5680268523537643,28.5,162.0,3104.0,5.0,0.077,0.7,2.1,,,,,,,,,,,,,,,28.5,starter,28.5
JasonG7234/NBA-Draft-Model model_db.csv,2016,30.0,Damian Jones,damian jones,C,Vanderbilt,SEC,21.0,82.25,244.0,33.0,866.0,0.584,0.59,0.01,0.538,9.9,17.3,13.9,10.2,0.5,5.9,14.2,26.8,3.1,3.0,6.2,0.58,21.2,10.5,1.8,0.4,2.5,3.0,0.536,0.0,0.1,0.4189189548106042,14.0,93.0,1300.0,4.0,0.146,0.2,0.7,82.25,83.5,87.75,107.0,37.0,36.0,244.0,11.35,3.2,,,,,,14.0,bench,14.0
JasonG7234/NBA-Draft-Model model_db.csv,2016,31.0,Deyonta Davis,deyonta davis,PF,Michigan State,Big Ten,19.58,81.25,237.0,35.0,650.0,0.601,0.598,0.0,0.191,13.5,19.0,16.5,7.5,0.8,10.2,12.1,19.3,3.4,4.5,7.8,0.87,16.1,11.8,1.6,0.6,3.9,1.8,0.605,,0.0,0.3129141571092718,12.1,107.0,1299.0,3.6,0.131,-1.4,0.2,81.25,82.5,86.5,108.5,,,237.0,,,,,,,,12.1,bench,12.1
JasonG7234/NBA-Draft-Model model_db.csv,2016,33.0,Cheick Diallo,cheick diallo,PF,Kansas,Big 12,19.79,79.5,219.0,27.0,202.0,0.572,0.569,0.0,0.466,10.4,27.1,19.4,0.9,2.0,11.9,19.4,21.7,-1.6,5.4,3.7,0.06,16.0,13.5,0.2,1.4,4.6,3.4,0.556,,0.0,0.2453801036691169,11.9,164.0,1953.0,5.9,0.145,-2.4,-0.2,79.5,81.0,88.5,107.5,35.0,31.0,219.0,11.24,3.26,,,,,,11.9,bench,11.9
JasonG7234/NBA-Draft-Model model_db.csv,2016,34.0,Tyler Ulis,tyler ulis,PG,Kentucky,SEC,20.48,68.75,149.0,35.0,1288.0,0.567,0.497,0.362,0.441,1.7,7.1,4.6,34.3,2.3,0.3,11.4,23.3,7.9,2.4,10.3,3.57,18.8,3.3,7.6,1.6,0.1,2.1,0.856,0.344,5.0,0.5643273020530168,20.9,133.0,2782.0,0.5,0.008,-4.7,-1.9,68.75,70.0,74.0,88.5,38.0,32.5,149.0,10.8,3.2,,,,,,20.9,rotation,20.9
JasonG7234/NBA-Draft-Model model_db.csv,2016,36.0,Jonah Bolden,jonah bolden,PF,UCLA,Pac-12,20.49,82.0,220.0,31.0,672.0,0.499,0.451,0.293,0.366,5.8,17.5,11.8,7.8,1.7,4.2,15.3,12.1,0.3,3.4,3.7,1.27,8.6,8.9,2.0,1.3,1.6,1.5,0.733,0.25,2.1,0.0352887323681043,13.4,,,,,,,,,,,,,,,,,,,,,13.4,bench,13.4
JasonG7234/NBA-Draft-Model model_db.csv,2016,37.0,Chinanu Onuaku,chinanu onuaku,C,Louisville,ACC,19.66,81.0,245.0,31.0,762.0,0.62,0.62,0.005,0.253,13.7,25.8,19.8,12.9,1.9,9.6,20.8,20.5,4.1,6.3,10.5,0.78,16.1,13.8,2.7,1.3,3.3,3.4,0.589,0.0,0.1,0.4246928291374669,12.2,6.0,74.0,0.1,0.043,-4.1,0.0,81.0,82.0,86.75,108.5,33.5,27.5,245.0,11.65,3.5,,,,,,12.2,bench,12.2
